Tanggal,Judul,URL,Sentimen
12-05-2022,"Bendungan Keureto Ditargetkan Rampung 2023, Begini Progresnya",https://ekonomi.bisnis.com/read/20220512/45/1532690/bendungan-keureto-ditargetkan-rampung-2023-begini-progresnya,Netral
20-07-2019,Jasa Marga (JSMR) Terbitkan Sukuk Ijarah Senilai Rp785 Miliar,https://market.bisnis.com/read/20190720/192/1126674/jasa-marga-jsmr-terbitkan-sukuk-ijarah-senilai-rp785-miliar,Netral
19-12-2020,"Liverpool Lagi On Fire, Henderson Ingin Terus Jaga Momentum",https://bola.bisnis.com/read/20201219/393/1333312/liverpool-lagi-on-fire-henderon-ingin-terus-jaga-momentum,Netral
11-08-2018,Daftar Wahana Wisata Edukasi Seru untuk Liburan Anak,https://www.bisnis.com/read/20180811/485/933653/daftar-wahana-wisata-edukasi-seru-untuk-liburan-anak,Netral
12-11-2021,"Presiden Jokowi Resmikan Sirkuit Mandalika, Info Foto-fotonya",https://ekonomi.bisnis.com/read/20211112/45/1465314/presiden-jokowi-resmikan-sirkuit-mandalika-info-foto-fotonya,Netral
30-01-2020,"Djokovic Gusur Federer, Muguruza vs Kenin di Final Putri Australia Terbuka",https://bola.bisnis.com/read/20200130/60/1195721/djokovic-gusur-federer-muguruza-vs-kenin-di-final-putri-australia-terbuka,Netral
30-03-2023,"Jadwal Imsak dan Buka Puasa di Surabaya, 31 Maret 2023",https://surabaya.bisnis.com/read/20230330/531/1642341/jadwal-imsak-dan-buka-puasa-di-surabaya-31-maret-2023,Netral
20-03-2020,Satu Pasien Pengawasan Corona di Malang Sembuh,https://surabaya.bisnis.com/read/20200320/531/1216234/satu-pasien-pengawasan-corona-di-malang-sembu,Netral
30-07-2022,Wapres Ma'ruf Amin akan Buka Asean Para Games XI 2022 di Solo,https://kabar24.bisnis.com/read/20220730/15/1561070/wapres-maruf-amin-akan-buka-asean-para-games-xi-2022-di-solo,Netral
02-11-2021,"Peserta Seleksi CPNS Jangan Main Curang, BKN Punya Teknologi Baru Nih!",https://kabar24.bisnis.com/read/20211102/15/1461305/peserta-seleksi-cpns-jangan-main-curang-bkn-punya-teknologi-baru-nih,Netral
28-10-2019,Proyek Gasifikasi PTBA di Peranap Akan Dialihkan,https://market.bisnis.com/read/20191028/192/1164160/proyek-gasifikasi-ptba-di-peranap-akan-dialihkan,Netral
20-10-2022,"Anggaran G20 Tembus Rp674 Miliar, Berapa Manfaatnya untuk Perekonomian?",https://ekonomi.bisnis.com/read/20221020/10/1589875/anggaran-g20-tembus-rp674-miliar-berapa-manfaatnya-untuk-perekonomian,Netral
21-01-2021,Jadwal Perempat Final Toyota Thailand Open: Pertandingan Pemain Indonesia,https://sport.bisnis.com/read/20210121/59/1346230/jadwal-perempat-final-toyota-thailand-open-pertandingan-pemain-indonesia,Netral
14-02-2023,"Indeks Harga Konsumen AS Membaik, The Fed Diperkirakan Tidak Agresif Kerek Suku Bunga",https://ekonomi.bisnis.com/read/20230214/620/1628165/indeks-harga-konsumen-as-membaik-the-fed-diperkirakan-tidak-agresif-kerek-suku-bunga,Netral
16-11-2020,"Data Covid-19 Pemerintah Pusat dan Jabar Beda, Ini Kata Ridwan Kamil",https://kabar24.bisnis.com/read/20201116/15/1318465/data-covid-19-pemerintah-pusat-dan-jabar-beda-ini-kata-ridwan-kamil,Netral
06-10-2022,Pemkot Makassar Rakit Bus Listrik Mini untuk Wisatawan,https://sulawesi.bisnis.com/read/20221006/560/1585145/pemkot-makassar-rakit-bus-listrik-mini-untuk-wisatawan,Netral
10-02-2023,Masyarakat di Kota Padang Gelar Salat Gaib untuk Korban Gempa Turki,https://sumatra.bisnis.com/read/20230210/533/1626867/masyarakat-di-kota-padang-gelar-salat-gaib-untuk-korban-gempa-turki,Netral
17-04-2023,"Surat Al Baqarah Ayat 183 Arab, Latin dan Terjemahan Lengkap",https://kabar24.bisnis.com/read/20230417/79/1647890/surat-al-baqarah-ayat-183-arab-latin-dan-terjemahan-lengkap,Netral
14-08-2020,"Digitalisasi UMKM, Butuh Dukungan Stimulus Anggaran Kemenkominfo",https://ekonomi.bisnis.com/read/20200814/12/1279559/digitalisasi-umkm-butuh-dukungan-stimulus-anggaran-kemenkominfo,Netral
10-06-2022,Nasabah Desak OJK Segera Setujui Rencana Penyehatan Kresna Life,https://finansial.bisnis.com/read/20220610/215/1542303/nasabah-desak-ojk-segera-setujui-rencana-penyehatan-kresna-life,Netral
19-05-2022,Cek Fakta: Hepatitis Akut Anak Disebabkan ASi Ibu Menyusui yang Divaksin Covid,https://lifestyle.bisnis.com/read/20220519/106/1534945/cek-fakta-hepatitis-akut-anak-disebabkan-asi-ibu-menyusui-yang-divaksin-covid,Netral
21-09-2023,"Proyek Pengembangan EBT, PLN Nusantara Power Gaet Empat Mitra Strategis",https://surabaya.bisnis.com/read/20230921/532/1697478/proyek-pengembangan-ebt-pln-nusantara-power-gaet-empat-mitra-strategis,Netral
24-04-2020,"Reagen Tes Corona Langka, Ridwan Kamil Bilang Bio Farma Bisa Produksi",https://kabar24.bisnis.com/read/20200424/15/1232471/reagen-tes-corona-langka-ridwan-kamil-bilang-bio-farma-bisa-produksi-,Netral
29-10-2021,"Ekonom BCA Proyeksi Inflasi Oktober 2021 Naik, Tapi Masih Terkendali",https://ekonomi.bisnis.com/read/20211029/9/1459806/ekonom-bca-proyeksi-inflasi-oktober-2021-naik-tapi-masih-terkendali,Netral
05-09-2021,Masuk Gasibu dan Saparua Warga Harus Scan Barcode,https://bandung.bisnis.com/read/20210905/549/1438260/masuk-gasibu-dan-saparua-warga-harus-scan-barcode,Netral
08-04-2020,Pelindo III Siap Jadikan Teminal Penumpang Sebagai RS Khusus Corona,https://ekonomi.bisnis.com/read/20200408/98/1224651/pelindo-iii-siap-jadikan-teminal-penumpang-sebagai-rs-khusus-corona,Netral
23-02-2021,Asik! Transkon Jaya (TRJA) Dapat Penurunan Bunga Pinjaman dari Kreditur,https://market.bisnis.com/read/20210223/192/1359987/asik-transkon-jaya-trja-dapat-penurunan-bunga-pinjaman-dari-kreditur,Netral
22-04-2018,"Sosialisasikan Pemilu 2019, KPU DIY Gelar Wayang Humor Dewa Ruci",https://www.bisnis.com/read/20180422/512/912041/sosialisasikan-pemilu-2019-kpu-diy-gelar-wayang-humor-dewa-ruci,Netral
04-09-2019,"Hasil Piala Dunia Basket, Puerto Riko Ikuti Spanyol Lolos dari Grup C",https://bola.bisnis.com/read/20190904/60/1144735/hasil-piala-dunia-basket-puerto-riko-ikuti-spanyol-lolos-dari-grup-c,Netral
21-08-2019,Saat Ali Sadikin Meminta S.Sudjojono Melukis Pertempuran,https://lifestyle.bisnis.com/read/20190821/220/1139533/saat-ali-sadikin-meminta-s.sudjojono-melukis-pertempuran,Netral
05-05-2020,"5 Berita Populer Finansial,  5 Cara Cek Saldo BPJS Ketenagakerjaan dan Menimbang Untung Rugi BJB Selamatkan Bank Banten",https://finansial.bisnis.com/read/20200505/215/1236953/5-berita-populer-finansial-5-cara-cek-saldo-bpjs-ketenagakerjaan-dan-menimbang-untung-rugi-bjb-selamatkan-bank-banten-,Netral
10-12-2022,"Prediksi Skor Maroko vs Portugal, H2H, Lineup: Ronaldo Diparkir Lagi, Singa Atlas Full Power",https://bola.bisnis.com/read/20221210/397/1607315/prediksi-skor-maroko-vs-portugal-h2h-lineup-ronaldo-diparkir-lagi-singa-atlas-full-power,Netral
27-10-2022,Blibli Raih Penghargaan Reshape Customer Experience Awards 2022,https://teknologi.bisnis.com/read/20221027/266/1592345/blibli-raih-penghargaan-reshape-customer-experience-awards-2022,Netral
02-11-2022,"Penanggulangan Kemiskinan Esktrem, 10 Rumah Keluarga Tidak Mampu di Kudus Dibedah",https://semarang.bisnis.com/read/20221102/535/1594332/penanggulangan-kemiskinan-esktrem-10-rumah-keluarga-tidak-mampu-di-kudus-dibedah,Netral
16-05-2020,"Penggantian Selisih Harga Gas, SKK Migas Harapkan Pengertian KKKS",https://ekonomi.bisnis.com/read/20200516/44/1241548/penggantian-selisih-harga-gas-skk-migas-harapkan-pengertian-kkks,Netral
01-03-2021,Kementerian BUMN Bakal Atur Teknis Distribusi Vaksin oleh Swasta,https://ekonomi.bisnis.com/read/20210301/12/1362429/kementerian-bumn-bakal-atur-teknis-distribusi-vaksin-oleh-swasta,Netral
11-08-2019,"Hidung Anak 11 Tahun Luka Akibat Tabrak Tiang Listrik, Ini Reaksi Mo Salah",https://bola.bisnis.com/read/20190811/399/1135124/hidung-anak-11-tahun-luka-akibat-tabrak-tiang-listrik-ini-reaksi-mo-salah,Netral
11-03-2020,Anies Jelaskan Soal Status Waspada Virus Corona KRL via Depok,https://jakarta.bisnis.com/read/20200311/77/1212248/anies-jelaskan-soal-status-waspada-virus-corona-krl-via-depok,Netral
17-01-2018,PLN Alokasikan Rp100 Triliun Tahun Ini,https://ekonomi.bisnis.com/read/20180117/44/727747/pln-alokasikan-rp100-triliun-tahun-ini,Netral
01-11-2022,Kronologis Kurir SiCepat Diancam Parang Pembeli COD,https://ekonomi.bisnis.com/read/20221101/98/1593846/kronologis-kurir-sicepat-diancam-parang-pembeli-cod,Netral
29-05-2020,'New Normal' Belum Tentu Bikin Kinerja Emiten Kembali Normal,https://market.bisnis.com/read/20200529/7/1246437/new-normal-belum-tentu-bikin-kinerja-emiten-kembali-normal,Netral
27-11-2021,"DIY Memperkirakan Pendapatan Daerah 2022 Rp5,5 Triliun",https://semarang.bisnis.com/read/20211127/535/1471169/diy-memperkirakan-pendapatan-daerah-2022-rp55-triliun,Netral
05-09-2018,Pemerintah Bentuk Satgas untuk Awasi Penyesuaian Tarif PPh Impor,https://ekonomi.bisnis.com/read/20180905/9/835609/pemerintah-bentuk-satgas-untuk-awasi-penyesuaian-tarif-pph-impor,Netral
18-11-2019,Manusrkip Karya Charlotte Bronte Terjual Miliaran Rupiah,https://kabar24.bisnis.com/read/20191118/19/1171778/manusrkip-karya-charlotte-bronte-terjual-miliaran-rupiah,Netral
13-08-2021,"Tri Indonesia Berikan Bonus Kuota 40 GB, Begini Caranya!",https://teknologi.bisnis.com/read/20210813/101/1429616/tri-indonesia-berikan-bonus-kuota-40-gb-begini-caranya,Netral
14-12-2020,"Asuransi Kredit Tak Tekan Pembiayaan Bermasalah, Tapi Jaga Dana Lender di Fintech",https://finansial.bisnis.com/read/20201214/215/1330883/asuransi-kredit-tak-tekan-pembiayaan-bermasalah-tapi-jaga-dana-lender-di-fintech,Netral
23-11-2020,AS Roma Segera Perpanjang Kontrak Mhkitaryan Hingga Akhir Juni 2022,https://bola.bisnis.com/read/20201123/395/1321585/as-roma-segera-perpanjang-kontrak-mhkitaryan-hingga-akhir-juni-2022,Netral
10-11-2018,"Penyaluran KUR di Sumbar Ditargetkan Rp5,4 Triliun",https://sumatra.bisnis.com/read/20181110/534/858583/penyaluran-kur-di-sumbar-ditargetkan-rp54-triliun,Netral
23-08-2018,"Indonesia vs UEA, Kenanglah Kejayaan di Asian Games 1986 di Seoul",https://bola.bisnis.com/read/20180823/398/831025/indonesia-vs-uea-kenanglah-kejayaan-di-asian-games-1986-di-seoul,Netral
11-09-2022,PUPR: Konstruksi Jalan Tol Gilimanuk-Mengwi akan Dipercepat,https://ekonomi.bisnis.com/read/20220911/45/1576328/pupr-konstruksi-jalan-tol-gilimanuk-mengwi-akan-dipercepat,Netral
27-08-2018,"Bisnis Indonesia Financial Awards 2018: Ini Lembaga Keuangan Terbaik, Siap Hadapi Revolusi Keuangan Digital",https://finansial.bisnis.com/read/20180827/381/831857/bisnis-indonesia-financial-awards-2018-ini-lembaga-keuangan-terbaik-siap-hadapi-revolusi-keuangan-digital,Netral
11-03-2021,"OECD Optimistis, Indef : Ekonomi Sulit Tumbuh di Atas 4 Persen",https://ekonomi.bisnis.com/read/20210311/9/1366549/oecd-optimistis-indef-ekonomi-sulit-tumbuh-di-atas-4-persen,Netral
31-07-2021,"Akibat Covid-19, Penyerahan Proyeksi Keuangan Sritex ke Kreditur Molor",https://kabar24.bisnis.com/read/20210731/16/1424332/akibat-covid-19-penyerahan-proyeksi-keuangan-sritex-ke-kreditur-molor,Netral
12-10-2020,Menebak Masa Depan BUMN dari Perombakan Wajah PPA,https://market.bisnis.com/read/20201012/192/1304133/menebak-masa-depan-bumn-dari-perombakan-wajah-ppa,Netral
04-03-2018,GMF AeroAsia Rambah Uni Emirat Arab,https://ekonomi.bisnis.com/read/20180304/98/745847/gmf-aeroasia-rambah-uni-emirat-arab,Netral
08-03-2019,Liga Europa : Petr Cech Yakin Arsenal Lolos ke 8 Besar,https://bola.bisnis.com/read/20190308/396/897607/liga-europa-petr-cech-yakin-arsenal-lolos-ke-8-besar,Netral
21-02-2019,"Osaka, Jadi Petenis Nomor Satu Dunia Tak Boleh Pemalu",https://bola.bisnis.com/read/20190221/60/891995/osaka-jadi-petenis-nomor-satu-dunia-tak-boleh-pemalu,Netral
14-05-2018,"Inisiatif Tujuan, Mercedes-Benz Wujudkan Pabrik Mobil Tanpa CO2",https://otomotif.bisnis.com/read/20180514/275/795082/inisiatif-tujuan-mercedes-benz-wujudkan-pabrik-mobil-tanpa-co2,Netral
21-01-2022,Restitusi Tinggi Jadi Sebab Penerimaan Pajak dari Sumut Tak Capai Target 2021,https://sumatra.bisnis.com/read/20220121/534/1491977/restitusi-tinggi-jadi-sebab-penerimaan-pajak-dari-sumut-tak-capai-target-2021,Netral
25-12-2020,"Liverpool vs West Brom, Ini Kondisi Milner, Shaqiri, & Thiago",https://bola.bisnis.com/read/20201225/393/1335449/liverpool-vs-west-brom-ini-kondisi-milner-shaqiri-thiago,Netral
30-06-2021,Everton Resmi Tunjuk Rafael Benitez Pelatih Baru,https://bola.bisnis.com/read/20210630/393/1412171/everton-resmi-tunjuk-rafael-benitez-pelatih-baru,Netral
18-04-2023,"Peritel Ancam Setop Jual Minyak Goreng, Pasokan Jelang Lebaran Aman?",https://ekonomi.bisnis.com/read/20230418/12/1648265/peritel-ancam-setop-jual-minyak-goreng-pasokan-jelang-lebaran-aman,Netral
11-02-2020,Sinar Mas Multiartha (SMMA) Tambah Setoran Modal ke Anak Usaha,https://market.bisnis.com/read/20200211/192/1200233/sinar-mas-multiartha-smma-tambah-setoran-modal-ke-anak-usaha,Netral
03-10-2021,"Gol Mbappe Dianulir, PSG Dipermalukan Rennes",https://bola.bisnis.com/read/20211003/396/1449913/gol-mbappe-dianulir-psg-dipermalukan-rennes,Netral
02-12-2021,Menteri Perdagangan Singapura Terpesona Perhiasan Indonesia,https://kabar24.bisnis.com/read/20211202/15/1473269/menteri-perdagangan-singapura-terpesona-perhiasan-indonesia,Netral
02-11-2018,Pentingnya Transformasi Penegakan Hukum Di Sektor SDA,https://ekonomi.bisnis.com/read/20181102/99/855679/pentingnya-transformasi-penegakan-hukum-di-sektor-sda,Netral
27-08-2019,"PLN Ikut Terlibat PLTA Sungai Kayan, Kaltara",https://kalimantan.bisnis.com/read/20190827/407/1141699/pln-ikut-terlibat-plta-sungai-kayan-kaltara,Netral
04-05-2018,GERAK IHSG: Analis Bicara Soal Emiten Big Cap,https://market.bisnis.com/read/20180504/7/791812/gerak-ihsg-analis-bicara-soal-emiten-big-cap-,Netral
16-02-2023,"Daftar 10 Negara Jemaah Haji Terbanyak di Dunia, RI Nomor Berapa?",https://ekonomi.bisnis.com/read/20230216/12/1628988/daftar-10-negara-jemaah-haji-terbanyak-di-dunia-ri-nomor-berapa,Netral
23-04-2018,Politisi PDIP: Elektabilitas Capres Sejalan dengan Kinerjanya,https://kabar24.bisnis.com/read/20180423/15/787928/politisi-pdip-elektabilitas-capres-sejalan-dengan-kinerjanya,Netral
01-10-2021,Ini Tips Pemberian Bantuan Pertama pada Orang dengan Serangan Jantung,https://lifestyle.bisnis.com/read/20211001/106/1449512/ini-tips-pemberian-bantuan-pertama-pada-orang-dengan-serangan-jantung,Netral
29-07-2022,"Bank Mandiri (BMRI) Ingin Punya Bank Digital, Simak Rencananya",https://finansial.bisnis.com/read/20220729/90/1560870/bank-mandiri-bmri-ingin-punya-bank-digital-simak-rencananya,Netral
05-03-2022,"Korban Selamat Pembantaian KKB Papua, Nelson Sarira, Berulangkali Sebut Kawannya Mati Semua",https://kabar24.bisnis.com/read/20220305/16/1507130/korban-selamat-pembantaian-kkb-papua-nelson-sarira-berulangkali-sebut-kawannya-mati-semua,Netral
23-08-2023,"Kebakaran Lahan di Kawasan Semeru, Kunjungan Wisatawan Normal",https://surabaya.bisnis.com/read/20230823/531/1687676/kebakaran-lahan-di-kawasan-semeru-kunjungan-wisatawan-normal,Netral
25-09-2021,Ini Tiga Zodiak yang Bikin Gemes karena Susah Ditebak,https://lifestyle.bisnis.com/read/20210925/219/1446862/ini-tiga-zodiak-yang-bikin-gemes-karena-susah-ditebak,Netral
28-02-2023,"IHSG Mampu Tembus 7.000, Dipicu Saham Komoditas dan Bank",https://market.bisnis.com/read/20230228/189/1632637/ihsg-mampu-tembus-7000-dipicu-saham-komoditas-dan-bank,Netral
07-01-2023,"Marapi Erupsi 9 Kali, Masyarakat di Lereng Gunung Diimbau Lakukan Ronda",https://sumatra.bisnis.com/read/20230107/533/1615979/marapi-erupsi-9-kali-masyarakat-di-lereng-gunung-diimbau-lakukan-ronda,Netral
31-12-2020,Tahun Depan Covid-19 Makin Ganas atau Mulai Jinak? Ini Kata Prof Wiku,https://ekonomi.bisnis.com/read/20201231/9/1337482/tahun-depan-covid-19-makin-ganas-atau-mulai-jinak-ini-kata-prof-wiku,Netral
06-01-2022,"The Fed Pastikan Langkah Hawkish, Saham Teknologi Asia Ambyar",https://ekonomi.bisnis.com/read/20220106/620/1486161/the-fed-pastikan-langkah-hawkish-saham-teknologi-asia-ambyar,Netral
16-01-2023,Cek Kolesterol dari Warna Lidah Anda,https://lifestyle.bisnis.com/read/20230116/106/1618742/cek-kolesterol-dari-warna-lidah-anda,Netral
28-04-2018,"Percakapan Rini dan Sofyan Basir Beredar, Ini Jawaban Pemerintah",https://kabar24.bisnis.com/read/20180428/15/789617/percakapan-rini-dan-sofyan-basir-beredar-i,Netral
31-07-2018,Kemenkeu Tuan Rumah Pertemuan Regulator Akuntan Publik se-Asean,https://ekonomi.bisnis.com/read/20180731/9/822861/kemenkeu-tuan-rumah-pertemuan-regulator-akuntan-publik-se-asean,Netral
06-01-2022,"APBN Terbatas, Menhub Cari Investor Bangun Infrastruktur Transportasi",https://ekonomi.bisnis.com/read/20220106/98/1486193/apbn-terbatas-menhub-cari-investor-bangun-infrastruktur-transportasi,Netral
09-08-2019,Prediksi West Ham Vs ManCity: Gundogan Perpanjang Kontrak Hingga 2023,https://bola.bisnis.com/read/20190809/393/1134849/prediksi-west-ham-vs-mancity-gundogan-perpanjang-kontrak-hingga-2023,Netral
23-12-2021,"VC BUMN Makin Berkibar, Pendanaan Harus Fokus pada Startup Lokal",https://teknologi.bisnis.com/read/20211223/266/1481299/vc-bumn-makin-berkibar-pendanaan-harus-fokus-pada-startup-lokal,Netral
14-02-2019,"Polemik Salat Jumat Prabowo di Kauman, Fahri Hamzah Mensinyalir Ada Tujuan Tertentu",https://kabar24.bisnis.com/read/20190214/15/889090/polemik-salat-jumat-prabowo-di-kauman-fahri-hamzah-mensinyalir-ada-tujuan-tertentu,Netral
30-05-2020,Mendagri Wajibkan Kepala Daerah Ikut Upacara Harlah Pancasila,https://kabar24.bisnis.com/read/20200530/15/1246638/mendagri-wajibkan-kepala-daerah-ikut-upacara-harlah-pancasila,Netral
12-06-2021,"Euro 2020, Kapten Kroasia Sebut Inggris Diuntungkan Main di Wembley",https://bola.bisnis.com/read/20210612/396/1404670/euro-2020-kapten-kroasia-sebut-inggris-diuntungkan-main-di-wembley,Netral
17-11-2018,"Palisade, SUV Unggulan Hyundai 2020 Bakal Tampil di Los Angeles",https://otomotif.bisnis.com/read/20181117/46/860901/palisade-suv-unggulan-hyundai-2020-bakal-tampil-di-los-angeles,Netral
12-04-2019,"Soal Petisi Pegawai, KPK Ingatkan Pihak Lain Jangan Ambil Keuntungan",https://kabar24.bisnis.com/read/20190412/16/911287/soal-petisi-pegawai-kpk-ingatkan-pihak-lain-jangan-ambil-keuntungan,Netral
04-09-2018,Menteri Keuangan Sri Mulyani Jenguk BJ Habibie,https://kabar24.bisnis.com/read/20180904/79/835107/menteri-keuangan-sri-mulyani-jenguk-bj-habibie,Netral
07-04-2019,"Surat SBY Ada Benarnya, Stereotip Saat Pilpres Rugikan Bangsa",https://kabar24.bisnis.com/read/20190407/15/908854/surat-sby-ada-benarnya-stereotip-saat-pilpres-rugikan-bangsa,Netral
29-11-2022,"Susunan Pemain Ekuador Vs Senegal: Valencia vs Koulibaly, Siapa Lolos?",https://bola.bisnis.com/read/20221129/397/1603549/susunan-pemain-ekuador-vs-senegal-valencia-vs-koulibaly-siapa-lolos,Netral
12-01-2020,Real Betis Boyong Gelandang Timnas Argentina Guido Rodriguez,https://bola.bisnis.com/read/20200112/394/1189344/real-betis-boyong-gelandang-timnas-argentina-guido-rodriguez,Netral
06-08-2022,"Hasil Indonesia vs Vietnam U-16: Menang, Indonesia ke Semifinal Piala AFF U-16",https://bola.bisnis.com/read/20220806/398/1563829/hasil-indonesia-vs-vietnam-u-16-menang-indonesia-ke-semifinal-piala-aff-u-16,Netral
20-09-2019,Bareskrim Tangkap 5 Pengedar Sabu Jaringan Malaysia-Indonesia,https://kabar24.bisnis.com/read/20190920/16/1150804/bareskrim-tangkap-5-pengedar-sabu-jaringan-malaysia-indonesia,Netral
04-01-2021,"Gandakan Saham, Perusahaan China Kian Dominan di Proyek Nikel Morowali",https://kabar24.bisnis.com/read/20210104/15/1338625/gandakan-saham-perusahaan-china-kian-dominan-di-proyek-nikel-morowali,Netral
30-01-2021,3 Pelajaran untuk Bisnis dengan Penjualan Langsung,https://entrepreneur.bisnis.com/read/20210130/88/1350175/3-pelajaran-untuk-bisnis-dengan-penjualan-langsung,Netral
12-05-2023,"Waktu Perjalanan KA Jarak Jauh Dipangkas 50 Menit, Mulai 1 Juni!",https://ekonomi.bisnis.com/read/20230512/98/1655499/waktu-perjalanan-ka-jarak-jauh-dipangkas-50-menit-mulai-1-juni,Netral
13-11-2018,"Tahun Politik, Angkasa Pura I Turunkan Capex 2019 Sebesar 8,5%",https://ekonomi.bisnis.com/read/20181113/98/859567/tahun-politik-angkasa-pura-i-turunkan-capex-2019-sebesar-85,Netral
02-03-2019,Ini Sebabnya TikTok Didenda Rp80 Miliar,https://teknologi.bisnis.com/read/20190302/84/895378/ini-sebabnya-tiktok-didenda-rp80-miliar,Netral
10-04-2020,"Selama PSBB, Ini Jadwal Layanan BNI Life",https://finansial.bisnis.com/read/20200410/215/1225450/selama-psbb-ini-jadwal-layanan-bni-life,Netral
09-08-2022,Ini 4 Hal yang Harus Diketahui Sebelum Berteman dengan Bos di Kantor,https://lifestyle.bisnis.com/read/20220809/219/1565020/ini-4-hal-yang-harus-diketahui-sebelum-berteman-dengan-bos-di-kantor,Netral
10-11-2018,Pesan Najwa Shihab di Hari Pahlawan untuk Milenial,https://kabar24.bisnis.com/read/20181110/15/858560/pesan-najwa-shihab-di-hari-pahlawan-untuk-milenial,Netral
24-10-2019,Masjid Senilai Rp5 Miliar Dibangun di Kawasan Wisata 'Negeri di Atas Awan',https://banten.bisnis.com/read/20191024/421/1163084/masjid-senilai-rp5-miliar-dibangun-di-kawasan-wisata-negeri-di-atas-awan,Netral
19-08-2021,"Masuk Indonesia, Boku Bidik Transaksi 'Belanja Online' Lintas Negara",https://finansial.bisnis.com/read/20210819/563/1431741/masuk-indonesia-boku-bidik-transaksi-belanja-online-lintas-negara,Netral
06-02-2023,"Simak 9 Manfaat Tidur Siang Bagi Kesehatan Tubuh, Apa Saja?",https://lifestyle.bisnis.com/read/20230206/106/1625360/simak-9-manfaat-tidur-siang-bagi-kesehatan-tubuh-apa-saja,Netral
09-01-2018,"PIALA LIGA INGGRIS : Jamu Arsenal, Chelsea Berharap Tuah Stamford Bridge",https://www.bisnis.com/read/20180109/498/883480/piala-liga-inggris-jamu-arsenal-chelsea-berharap-tuah-stamford-bridge,Netral
29-09-2018,"Liga 1 Disetop, Persib Bandung Tetap Berlatih",https://bola.bisnis.com/read/20180929/398/843655/liga-1-disetop-persib-bandung-tetap-berlatih,Netral
29-07-2018,Patricia Gouw Bintangi Serial Reality Show Produksi Hong Kong,https://lifestyle.bisnis.com/read/20180729/230/821922/patricia-gouw-bintangi-serial-reality-show-produksi-hong-kong,Netral
26-02-2021,Kemenkes: Vaksinasi Gotong Royong Tak Boleh Ganggu Program Nasional,https://kabar24.bisnis.com/read/20210226/15/1361529/kemenkes-vaksinasi-gotong-royong-tak-boleh-ganggu-program-nasional,Netral
16-10-2018,"CPNS 2018, Begini Cara Mengetahui Kelulusan Seleksi Administrasi",https://kabar24.bisnis.com/read/20181016/15/850024/cpns-2018-begini-cara-mengetahui-kelulusan-seleksi-administrasi,Netral
24-11-2021,"Tanda Angin, Intip Sifat Buruk Zodiak Aquarius, Libra dan Gemini",https://lifestyle.bisnis.com/read/20211124/220/1470114/tanda-angin-intip-sifat-buruk-zodiak-aquarius-libra-dan-gemini,Netral
12-07-2021,BTN Balikpapan Catat Realisasi KPR 48 Persen pada Mei 2021,https://kalimantan.bisnis.com/read/20210712/408/1416861/btn-balikpapan-catat-realisasi-kpr-48-persen-pada-mei-2021,Netral
10-07-2018,"Tingkatkan Layanan Bagi WNI, KDEI Taipei Buka Shelter Baru",https://ekonomi.bisnis.com/read/20180710/12/815074/tingkatkan-layanan-bagi-wni-kdei-taipei-buka-shelter-baru,Netral
07-09-2022,"Diperiksa Soal Formula E, Anies Malah Cerita Program Antikorupsi di DKI",https://kabar24.bisnis.com/read/20220907/16/1575241/diperiksa-soal-formula-e-anies-malah-cerita-program-antikorupsi-di-dki,Netral
10-05-2023,Laporan Accenture: Satu Miliar Konsumen Digital Baru Muncul Satu Dekade Mendatang,https://ekonomi.bisnis.com/read/20230510/9/1654771/laporan-accenture-satu-miliar-konsumen-digital-baru-muncul-satu-dekade-mendatang,Netral
08-07-2019,Piaggio Gelar Test Riding Vespa GTS Super 150,https://otomotif.bisnis.com/read/20190708/273/1121627/piaggio-gelar-test-riding-vespa-gts-super-150,Netral
03-02-2023,Mahfud MD: Jabatan Kades Sembilan Tahun Masih Dikaji,https://video.bisnis.com/read/20230203/552/1624495/mahfud-md-jabatan-kades-sembilan-tahun-masih-dikaji,Netral
06-05-2019,"Heboh Sosok ""Setan Gundul"" di Kubu 02, Sandiaga Tantang Andi Arief Sebut Nama",https://kabar24.bisnis.com/read/20190506/15/919317/heboh-sosok-setan-gundul-di-kubu-02-sandiaga-tantang-andi-arief-sebut-nama,Netral
29-06-2018,"Sadis, Tim Korsel Dilempar Telur Busuk oleh Fansnya Meski Sudah Kalahkan Jerman",https://bola.bisnis.com/read/20180629/397/811217/sadis-tim-korsel-dilempar-telur-busuk-oleh-fansnya-meski-sudah-kalahkan-jerman,Netral
01-03-2023,Ini 8 Warna Rambut untuk Kulit Sawo Matang yang Bagus dan Keren,https://lifestyle.bisnis.com/read/20230301/104/1633117/ini-8-warna-rambut-untuk-kulit-sawo-matang-yang-bagus-dan-keren,Netral
22-11-2018,Standardisasi Kepelabuhanan Antarkan Pelindo III Raih SNI Awards,https://ekonomi.bisnis.com/read/20181122/98/862447/standardisasi-kepelabuhanan-antarkan-pelindo-iii-raih-sni-awards,Netral
24-11-2019,"UE Adukan RI ke WTO soal Nikel, Luhut : Masih Kami Pelajari",https://ekonomi.bisnis.com/read/20191124/9/1173876/ue-adukan-ri-ke-wto-soal-nikel-luhut-masih-kami-pelajari,Netral
